,mz,rt,ccs,intensity
11486,504.3007006,649.2718454,205.3419981,
11487,504.3004228,614.0235466,204.7057645,
11488,504.3003721,629.2365515,205.2359744,
11489,504.3013786,208.5884969,205.7660265,
11490,504.3005699,577.8405972,205.3419995,
11491,504.3013226,151.290756,205.7660149,
11492,504.3006648,593.424647,205.1299318,
11493,504.3025488,659.4598161,205.1299117,
11494,517.3303418,65.8881443,205.0999444,
11495,521.0998648,409.5000744,204.5320723,
11496,531.3095278,89.77583447,204.9612579,
11497,532.1538593,275.0516933,204.8472958,
11498,544.3383624,167.5078632,203.8855275,
11499,558.0972495,363.4759787,202.492613,
11500,603.746327,334.1532293,203.1831411,
11501,622.0281248,532.4731764,204.4225592,
11502,622.0281861,650.314125,204.3170729,
11503,622.0298578,504.3461971,204.2115631,
11504,622.026716,513.5082607,204.1060873,
11505,622.0299986,630.0600239,203.8950317,
11506,622.0298347,711.6451732,203.7895227,
11507,622.0267227,18.15464032,203.895067,
11508,622.0311465,207.1769085,204.317052,
11509,622.030847,672.1284813,204.1060581,
11510,622.0310639,662.0549873,204.1060566,
11511,622.0289973,604.0793506,203.8950387,
11512,648.8211418,352.2340696,200.9705642,
11513,655.3405234,388.9928548,204.9360222,
11514,732.1892382,415.6938254,202.9175633,
11515,807.1146119,364.6850427,202.7803162,
11516,826.4375156,352.3473717,200.2851598,
11517,843.1110533,305.5092877,201.4805145,
11518,918.3282525,527.2680146,203.3109576,
11519,918.8307157,526.9553159,203.099838,
11520,116.0705612,314.7819686,223.9423299,
11521,133.0607899,383.4737757,220.8052792,
11522,244.0928215,233.2134628,212.0022067,
11523,359.3137842,675.13449,208.9025171,
11524,359.3145631,646.8874016,209.5447531,
11525,359.3159352,585.5164179,209.1166052,
11526,359.3154408,21.3584812,209.1166157,
11527,359.3150907,546.9129217,208.5813081,
11528,359.3156091,682.1268822,208.7953936,
11529,374.3081834,38.98013178,207.5303866,
11530,382.1796826,260.1307762,208.5569937,
11531,394.2162484,337.9391141,208.5529146,
11532,401.341795,43.66612058,207.6834718,
11533,402.2489057,44.19984367,205.3199458,
11534,403.2843855,33.42158812,205.3027628,
11535,407.3362597,33.99725194,208.1168318,
11536,409.198617,216.8489786,208.0863627,
11537,415.2015561,60.62441377,207.8834443,
11538,418.2578955,253.9762045,207.6224044,
11539,437.2789916,123.1715688,207.9769944,
11540,444.2808948,314.9321193,207.3467856,
11541,444.2956584,36.34756088,207.1339217,
11542,452.2413712,216.356149,206.6008234,
11543,453.341019,150.9591547,207.1176185,
11544,462.2665951,185.1658106,207.850709,
11545,464.2828779,75.46571556,207.0817631,
11546,464.283087,146.241015,207.2941119,
11547,464.28227,61.21059903,207.2941345,
11548,464.2828292,101.5147953,208.0372048,
11549,466.229675,264.5353042,208.9673327,
11550,466.2886723,145.9116505,207.0564233,
11551,466.3164217,241.2987417,204.7187511,
11552,467.3478816,216.5523527,206.5122086,
11553,468.3505363,217.2616869,206.4997104,
11554,469.2411905,295.9596727,206.9133498,
11555,469.2518567,411.9182459,206.8070553,
11556,472.2026499,277.3942045,207.7257541,
11557,475.1679082,229.2892279,207.5833857,
11558,478.1815271,320.2141521,206.910484,
11559,480.2775636,172.6483359,204.0189167,
11560,480.2778012,189.2210907,207.8400103,
11561,480.2777933,156.7174265,207.415832,
11562,480.276642,75.27358216,206.2488793,
11563,482.2932016,76.5673969,206.8616802,
11564,482.293235,101.810477,206.7555987,
11565,482.2932817,146.241015,206.7555981,
11566,484.184451,305.2407155,206.8394942,
11567,484.2966076,100.3460504,206.4138959,
11568,488.1813035,233.0763379,208.2771654,
11569,495.1242854,321.3498781,207.9860795,
11570,498.2878754,115.4334023,206.1494021,
11571,498.2880911,189.5775872,207.5270448,
11572,498.2882349,156.0841572,206.3614101,
11573,498.2880884,46.43207439,206.2554118,
11574,499.079472,463.770052,206.9885679,
11575,500.3037421,75.02057216,206.6572307,
11576,500.3039034,100.5347752,206.5512526,
11577,500.3037192,146.3802955,206.6572309,
11578,500.3039834,48.14302311,206.4452754,
11579,502.3055133,75.96924462,206.6353885,
11580,502.3057229,99.74401946,206.7413513,
11581,502.3041564,146.6867675,206.6354154,
11582,503.1450925,452.0307883,203.6571829,
11583,504.3009969,547.9487364,205.5540249,
11584,504.3027583,314.7874661,205.6600089,
11585,504.3034099,62.7587198,205.3419691,
11586,516.2987458,190.7562342,207.3343368,
11587,517.3300146,106.2046761,205.4177455,
11588,520.1822268,402.5219233,206.659517,
11589,525.2838495,338.0368199,206.6082406,
11590,539.0988581,316.7887421,204.9930216,
11591,568.1372631,425.5529707,203.7825057,
11592,572.1104842,362.9990087,205.7573403,
11593,615.2984235,360.8726365,205.9472735,
11594,633.2704817,425.6701614,204.9769303,
11595,655.8425547,389.1159467,204.6168107,
11596,687.3079763,458.6904835,204.6353829,
11597,687.6413103,458.2942352,205.0543226,
11598,700.8313944,413.6739557,205.8199576,
11599,702.3719958,464.7782596,206.3364929,
11600,732.3904049,414.8248311,202.4957473,
11601,813.7778852,406.0087148,203.6970996,
11602,908.8101388,522.042965,205.436224,
11603,909.8170941,527.2306335,204.1768785,
11604,947.1286191,287.5376377,203.9521003,
11605,148.0604861,382.1572971,221.7741566,
11606,244.0791438,246.6397875,213.2003167,
11607,245.0765255,156.8363136,213.8083809,
11608,365.1054825,376.5147963,207.8194614,
11609,383.3301626,31.34918526,210.2438243,
11610,390.2669598,36.86630685,209.476565,
11611,393.2410205,43.7000594,210.2766048,
11612,409.303471,151.9000558,209.4696828,
11613,417.3349724,68.62993155,210.9363935,
11614,428.314991,45.58296619,210.3412282,
11615,429.1502913,431.4145904,209.2655993,
11616,429.1944119,40.8184093,206.7110975,
11617,429.3725725,30.579402,209.4748294,
11618,432.2382626,264.509248,209.5387113,
11619,440.3577094,36.82037442,209.3148932,
11620,445.275688,520.7393942,206.1631928,
11621,454.29251,193.7004964,208.061098,
11622,458.2749715,38.80397521,209.070065,
11623,460.2692201,35.59019882,209.0439904,
11624,462.3057564,37.71881258,207.744048,
11625,464.2605095,340.611875,209.0985158,
11626,470.2508262,313.439758,208.9166989,
11627,473.2835814,521.4273479,208.0307113,
11628,474.255829,424.5256517,208.3369575,
11629,475.2576624,424.361273,208.8548343,
11630,479.2450417,436.7393498,209.0184214,
11631,480.1815047,424.361273,209.2191,
11632,480.2779114,172.3594509,209.2179428,
11633,484.2956269,144.4716206,206.4139073,
11634,484.2944149,75.46197625,206.5200028,
11635,485.2785125,500.7347784,209.2644568,
11636,486.1270024,211.2971166,208.724859,
11637,487.1786957,233.8057755,208.8185166,
11638,487.2987955,366.6768147,208.2873854,
11639,488.1685629,443.3098707,208.0653912,
11640,490.1758455,382.1572971,208.4660473,
11641,490.2266457,355.1627359,208.359527,
11642,492.1833287,381.4698727,209.0784736,
11643,494.1683403,416.1585434,207.7849728,
11644,496.2735554,130.9819452,208.185014,
11645,496.2727816,99.74492524,208.2909243,
11646,496.3393019,173.9734883,207.760587,
11647,498.0946485,430.7841293,207.8469606,
11648,501.1411308,272.7325156,208.0251121,
11649,503.0626007,288.1578479,207.6864206,
11650,504.1917567,464.8761112,207.8859314,
11651,504.2999497,21.5403759,205.447948,
11652,504.3019789,707.8831164,205.7660201,
11653,506.3169171,130.5753523,207.1217727,
11654,511.0968801,427.1718062,207.6003305,
11655,517.1562983,306.7841868,207.3254796,
11656,520.3313745,132.3404087,208.9852296,
11657,520.3323344,617.7320702,209.0909297,
11658,520.3320014,357.4440231,209.1966432,
11659,522.2854286,122.1746794,208.1194187,
11660,523.1265606,311.6489721,208.6394299,
11661,525.1415362,395.4755219,207.244499,
11662,532.2922676,209.3993637,207.8084014,
11663,537.1688581,210.8321909,207.7612592,
11664,549.4183548,19.97425927,207.9633306,
11665,549.417762,614.5261669,207.9633118,
11666,550.1184096,362.7983982,209.2238236,
11667,555.0737249,316.9357013,207.8063511,
11668,585.1074315,363.9474726,207.1281138,
11669,616.655652,324.8850961,206.6752063,
11670,622.0286342,545.029555,204.2115718,
11671,670.6868412,396.5802263,206.5236013,
11672,684.3070418,494.6575767,207.2821259,
11673,689.7957517,407.6924604,205.8832119,
11674,689.9966555,407.4946036,205.5665596,
11675,893.3289067,525.0558928,204.4425702,
11676,917.8241365,522.5499819,206.0336186,
11677,147.0765627,386.9809197,224.1382671,
11678,260.0528514,247.0936818,214.4769689,
11679,334.1343871,259.1453317,212.5815116,
11680,391.2839119,601.2275998,211.1643742,
11681,391.2836658,633.5179773,211.8037504,
11682,407.3156459,33.37527914,210.3543597,
11683,410.3268581,130.967094,210.5175722,
11684,410.3254302,150.4524592,210.4111643,
11685,431.1404535,336.2685565,209.6612477,
11686,450.2444248,254.1844308,211.0875405,
11687,450.2808231,387.5651017,210.2383488,
11688,462.2556906,389.3053593,210.9268825,
11689,463.1303456,30.61384615,209.8554404,
11690,464.2827334,124.3680589,210.5826419,
11691,466.2310838,257.6478107,210.027665,
11692,469.0962077,334.8552227,210.5211687,
11693,470.1296574,272.4492617,207.8575016,
11694,471.1829737,434.6900726,210.6008336,
11695,472.1775968,433.0472104,208.468567,
11696,476.2454127,417.1878998,210.11437,
11697,479.2609717,297.149931,210.0776532,
11698,480.3321081,225.6676293,209.1113335,
11699,482.2932908,124.2665748,210.2529613,
11700,482.2926571,155.4659274,210.0411964,
11701,484.2955513,122.6163741,209.9114717,
11702,490.1594232,279.0071266,209.6311043,
11703,491.2538644,371.0394675,209.3008858,
11704,493.3636084,217.131243,210.229271,
11705,496.2725814,74.73499073,209.2437983,
11706,496.272663,160.459194,208.0790858,
11707,499.1157713,419.4290259,210.4814798,
11708,500.2822133,352.0124728,209.939619,
11709,500.3037552,124.0285284,210.1509304,
11710,500.3031439,155.6856822,209.8336046,
11711,514.2838066,145.7696272,207.2493098,
11712,515.3146062,115.7307734,209.4601009,
11713,515.3148894,46.7589834,209.8829217,
11714,516.2986259,185.454888,207.3343381,
11715,516.3189115,116.3699435,209.4496,
11716,520.1864169,391.8509282,209.1981262,
11717,520.3295544,348.2605509,208.9852482,
11718,520.3309228,371.5870655,209.1966543,
11719,520.3323925,308.7403633,209.1966392,
11720,520.3315062,460.3725927,209.0909382,
11721,520.3298238,493.2580478,208.9852333,
11722,520.3312326,514.1119296,209.1966511,
11723,520.3311618,650.5077049,209.1966397,
11724,520.3310526,259.2555967,209.3023508,
11725,520.3314709,283.46844,209.3023466,
11726,520.3306452,403.5972523,209.0909471,
11727,520.3324806,76.91831449,209.6194056,
11728,520.334555,216.9023498,209.4080128,
11729,520.3325736,419.9733354,208.9852173,
11730,520.3326515,679.9493941,209.1966365,
11731,520.3325968,571.7985487,209.1966371,
11732,520.3326667,546.09844,209.1966364,
11733,520.3322846,599.7042747,209.3023382,
11734,520.3328332,529.7868301,209.3023326,
11735,520.3327448,710.3671646,209.3023335,
11736,520.3321616,695.2689471,209.0909315,
11737,520.3342112,235.7832195,209.1966205,
11738,520.3325195,41.01949704,209.8307524,
11739,520.3326572,267.9899933,209.3023344,
11740,520.3328016,18.51207304,209.090925,
11741,520.3325129,58.52255229,209.6194052,
11742,520.3328116,396.2904893,209.1966349,
11743,520.3395861,173.6443121,208.8794232,
11744,520.3321683,481.2808103,209.1966415,
11745,521.3343643,666.3781823,209.0806665,
11746,521.3359066,602.7426608,209.1863556,
11747,532.1550893,277.861782,210.0284642,
11748,538.110073,410.8903365,209.2312745,
11749,539.0988671,320.167691,210.0663824,
11750,570.282524,227.2880804,208.3062725,
11751,683.8073792,494.6744116,207.7054266,
11752,692.7987928,350.5518113,208.4925314,
11753,708.646405,470.3885785,208.087058,
11754,708.9798125,470.7513741,207.9802327,
11755,712.3579243,412.6826027,207.6465768,
11756,732.6414941,429.0014048,207.6427416,
11757,750.875188,361.1895626,208.8079251,
11758,765.3692603,421.335152,207.7936992,
11759,765.376111,421.3994413,207.8984724,
11760,917.3218215,522.6931032,206.871727,
11761,973.3050398,481.4110227,208.1569668,
11762,973.8100407,480.0818637,207.9467344,
11763,1009.639745,287.6170195,207.4262496,
11764,130.0500369,381.6529163,224.0900083,
11765,162.0761418,393.0417593,222.6958487,
11766,368.1655699,302.4538279,213.1013798,
11767,373.2733209,193.97617,213.3182472,
11768,383.1029564,274.6998497,213.0206145,
11769,391.2836358,192.0508646,213.188271,
11770,409.1875286,248.6538486,212.7702084,
11771,411.3636419,492.0108709,213.3718112,
11772,412.2519679,35.93102979,212.0817116,
11773,412.3641648,633.4176346,213.5677856,
11774,430.3178753,262.0027358,209.779768,
11775,432.2380151,254.7648444,212.9370445,
11776,433.1769877,31.34918526,210.0562519,
11777,433.3241579,81.66305605,212.4963875,
11778,433.3307876,79.77780055,212.4962889,
11779,445.2763982,390.7457882,211.7929597,
11780,452.2772961,194.5651509,209.2560514,
11781,453.1727265,201.0751456,211.3656955,
11782,464.1447401,209.3833415,211.5380677,
11783,464.2826473,154.9856412,210.4766563,
11784,465.2282813,259.9128026,209.6163984,
11785,476.2315177,79.22516772,209.160927,
11786,478.261979,62.92670559,209.4541557,
11787,482.2714068,366.1717382,211.5233487,
11788,487.1654235,245.1716493,211.2534593,
11789,488.179194,475.2786345,211.2415346,
11790,492.2410675,427.3375494,212.0401327,
11791,496.2724022,105.5050025,208.3968303,
11792,499.2122713,257.7531139,210.6919135,
11793,503.2553282,395.6602637,211.069781,
11794,506.2011498,352.837933,211.8826772,
11795,511.1724768,374.3357041,210.0324629,
11796,520.1785119,397.9430032,211.7333858,
11797,520.3321405,629.8538578,209.0909317,
11798,520.3348474,162.9767162,208.9851939,
11799,520.3318386,506.1430354,209.1966449,
11800,521.335286,551.3554029,209.1863619,
11801,522.2856679,146.0763328,211.2893221,
11802,522.2851909,76.04641286,211.3948935,
11803,525.142525,360.2087977,210.7322023,
11804,534.3122997,75.68859012,210.9572314,
11805,535.1632629,448.6845479,210.8433519,
11806,548.131268,273.9691849,211.6682168,
11807,561.0714513,341.0300507,210.8119279,
11808,565.1375835,412.4932371,210.0380528,
11809,568.3406371,164.4269304,210.6424626,
11810,630.797107,334.3815033,210.1521603,
11811,660.7909716,403.2446887,210.264338,
11812,674.6769112,328.3778173,209.651479,
11813,712.0138854,396.497212,209.8517445,
11814,712.2118957,395.598302,209.5360494,
11815,712.4115015,395.8017601,209.3251844,
11816,716.8727154,416.0151371,209.7199817,
11817,718.3821474,374.9802505,209.606855,
11818,728.8950825,362.2348887,209.6549433,
11819,731.37479,461.2682581,208.5934142,
11820,748.1567786,411.4846125,209.9740447,
11821,1010.637956,287.6170195,207.3191166,
11822,178.0580719,402.2739418,222.5458531,
11823,228.0978102,201.0755232,219.8564755,
11824,282.0472634,245.4291829,216.5750491,
11825,365.1053366,392.8266663,214.2316709,
11826,371.1008527,30.55160328,211.5475788,
11827,373.2733725,177.9573537,215.2368768,
11828,392.2877882,178.218671,214.8725098,
11829,411.3570107,504.5563383,213.3719208,
11830,411.3574682,548.0965581,213.3719132,
11831,411.3627239,22.24294055,213.9030361,
11832,411.3614256,573.8739092,213.7968303,
11833,411.3610681,650.3642273,213.6905967,
11834,411.362251,708.4312493,213.7968044,
11835,411.3623469,309.6383275,214.0092697,
11836,411.3618655,533.0356511,213.584344,
11837,411.3609757,628.222558,214.0092924,
11838,411.3615998,395.793321,213.4780966,
11839,411.3615966,672.104212,213.9030548,
11840,411.3626067,602.2372728,213.6905712,
11841,411.3624161,344.7775697,214.0092686,
11842,411.3617379,217.9526235,213.6905856,
11843,411.3625778,257.2578195,214.2216961,
11844,411.3620387,470.3254755,213.7968202,
11845,411.3609729,279.5216528,213.9030651,
11846,411.3628041,368.2356912,214.0092621,
11847,411.3625086,86.7250211,213.6905729,
11848,411.3618961,66.35760305,213.7968103,
11849,411.3619167,449.6418448,213.7968222,
11850,411.3619972,511.0805416,213.6905813,
11851,411.3608159,129.1695511,214.2217254,
11852,411.362678,373.9122864,213.5843305,
11853,411.3626956,121.0124976,214.2216942,
11854,411.3626453,555.5944855,213.9030374,
11855,411.3693383,20.3093828,214.2215839,
11856,412.3657959,17.26978874,213.9926717,
11857,412.3654743,581.0027817,213.7802388,
11858,412.3670036,689.2723254,213.6739823,
11859,412.3663248,643.8417994,213.5677622,
11860,412.3647439,661.8036942,213.5677883,
11861,412.365124,550.1754842,214.3112912,
11862,412.3650627,301.0214054,213.8864647,
11863,412.3657279,221.3755261,213.9926728,
11864,412.3653793,522.6872775,214.0988854,
11865,412.3652397,714.1043585,213.5677801,
11866,424.3642281,613.0796717,214.0124152,
11867,426.3213156,178.3851445,213.9820013,
11868,426.3212243,217.6414227,214.3002428,
11869,430.3318503,45.71295919,214.6627929,
11870,433.331495,121.6482019,213.1328674,
11871,435.3224637,44.95391796,211.2992925,
11872,437.3467784,36.89011272,213.7096572,
11873,438.3776277,33.97907668,215.0721056,
11874,445.3664833,31.73190353,213.0639717,
11875,454.3740079,36.4157375,213.6803093,
11876,455.1886399,200.7918059,213.3515539,
11877,456.1915128,200.6329118,213.549725,
11878,459.3473236,41.87656914,213.0838231,
11879,466.222375,255.8811949,212.4642693,
11880,466.2821643,122.7222111,210.6629289,
11881,474.2918869,409.5000744,213.1023745,
11882,478.2924176,180.9083693,212.2065123,
11883,478.2927075,192.4490074,212.1007077,
11884,481.2066063,259.8947735,213.4398439,
11885,484.362348,218.1740153,213.0845247,
11886,484.3833752,39.49944426,215.7249694,
11887,488.2351776,418.7412052,212.404131,
11888,496.2720566,41.9981449,211.7823797,
11889,496.3398022,173.8969646,213.2608229,
11890,498.2881378,158.0168663,213.2385528,
11891,502.3059403,125.7581918,210.234485,
11892,503.1613279,353.963192,211.9162169,
11893,503.3138307,113.0372659,212.2314543,
11894,504.1906058,392.9062338,210.0022375,
11895,507.2549214,250.2312406,211.0259101,
11896,510.192158,312.6249212,209.408544,
11897,514.2830301,160.200092,212.4288095,
11898,514.2836313,130.1574541,212.9564926,
11899,515.2137951,377.0844464,214.1068559,
11900,516.2985808,158.1687593,212.9350308,
11901,517.1169438,317.2523093,209.75838,
11902,517.3300151,48.534598,213.8734322,
11903,519.3059635,189.9571184,213.7470622,
11904,520.1760987,374.1239952,211.9445049,
11905,520.1864517,362.792035,211.8388563,
11906,525.099648,286.026683,211.5771513,
11907,526.1752747,393.3258288,211.7772578,
11908,527.1562319,571.7008129,213.0330723,
11909,527.1582854,563.5852159,213.138496,
11910,528.3538375,150.8170293,212.9154535,
11911,530.1757175,270.0169127,212.8970375,
11912,531.3094663,170.5843025,212.0420069,
11913,531.3094027,129.919733,212.6747689,
11914,531.3098644,195.2510646,213.9396335,
11915,532.3128303,159.2883361,212.0320002,
11916,536.1123589,398.0967178,213.4702034,
11917,537.1427918,407.3063019,213.0385415,
11918,538.259793,75.66193102,212.2897493,
11919,538.2597088,104.1517919,211.6570844,
11920,541.1163457,352.0667961,212.0511977,
11921,543.1183411,351.9844038,211.9265498,
11922,558.0726179,334.6154845,212.8404821,
11923,561.0929034,413.0688562,212.4972433,
11924,608.7179588,330.3760055,211.8914718,
11925,612.6820861,327.7631205,212.1765855,
11926,613.1589226,478.0958306,210.1754232,
11927,614.161372,478.5047752,209.3262336,
11928,624.7490498,329.803677,211.6668098,
11929,679.2998806,367.9292787,211.301854,
11930,700.8314396,414.1347463,211.6972816,
11931,701.8203274,431.5900028,210.7482836,
11932,702.3221107,431.4399007,210.6405552,
11933,704.354361,349.181953,210.9433788,
11934,737.8660943,396.6100873,211.5977206,
11935,748.4084632,411.4846125,210.3917052,
11936,112.0504958,200.3431936,232.4320388,
11937,163.0600434,439.7504581,226.6011679,
11938,166.0863168,245.5214115,225.8544245,
11939,339.1418829,200.5465305,215.7776283,
11940,391.2840544,179.1465497,214.7845092,
11941,391.2848167,226.2131406,214.4653536,
11942,401.3410335,32.68870556,215.6671935,
11943,407.279138,140.3977613,215.776942,
11944,411.3607982,421.2621827,213.7968407,
11945,415.3419909,524.9339198,216.490683,
11946,420.3105224,43.1323975,215.349503,
11947,424.3650456,677.1606347,214.4367748,
11948,424.3635261,689.6077578,214.8610735,
11949,424.3642825,656.6253266,213.5879445,
11950,433.1651657,302.0146559,215.7854809,
11951,433.3309107,74.21009356,212.7085078,
11952,451.3538909,42.99106662,214.674691,
11953,480.2774849,191.6891104,214.296697,
11954,482.2930861,76.5673969,214.4833089,
11955,482.2934733,60.96147674,214.2720176,
11956,488.2990054,35.40422462,214.0940704,
11957,496.2718239,105.2374843,214.3174495,
11958,500.303662,146.3802955,214.4823797,
11959,500.3037178,77.0343626,214.4823791,
11960,500.3045472,48.8978441,213.9546873,
11961,500.3039808,106.1217637,216.5915803,
11962,502.3065425,76.27636698,214.3541949,
11963,502.3054467,146.241015,214.6707299,
11964,502.3043416,103.0256155,214.7762096,
11965,505.176375,440.9353142,214.7439891,
11966,507.3790057,217.003082,214.4030891,
11967,508.3817778,216.9383943,214.3920277,
11968,509.1591791,233.2121806,214.1725256,
11969,513.3028203,353.15813,214.6546821,
11970,514.2827651,68.63328886,214.3277972,
11971,516.299483,217.5447359,214.3061782,
11972,516.298539,189.5590905,214.5170442,
11973,516.2983465,235.7268359,214.5170463,
11974,517.3303937,106.3742504,214.9276541,
11975,517.3304186,77.0343626,214.4006135,
11976,518.3013826,189.5590905,214.6011227,
11977,518.3334754,75.68531913,214.3899595,
11978,519.3262563,74.12487065,214.4848669,
11979,522.1812986,291.4982924,214.2440672,
11980,522.2029115,467.747373,214.8761529,
11981,524.3712482,167.5078632,213.3779614,
11982,529.3377937,160.5954522,213.9595874,
11983,531.1890712,307.4338376,211.937725,
11984,531.3094385,106.0909031,213.7288868,
11985,531.3095128,145.3094479,214.1503639,
11986,532.3130062,144.710041,214.1402565,
11987,533.325511,190.0960243,214.340779,
11988,533.3261971,219.5207647,214.3407721,
11989,533.325,241.2987417,214.5514427,
11990,534.3284939,190.389605,214.330742,
11991,534.3271687,209.1494957,214.1200824,
11992,535.3268116,190.389605,214.215457,
11993,536.2676228,457.18829,211.46557,
11994,542.314648,217.8048345,213.5149384,
11995,543.1541528,281.0072787,213.9281074,
11996,546.2823569,227.3458607,212.6339978,
11997,549.1255434,360.2907551,214.6078651,
11998,555.1058144,456.6223609,213.4993787,
11999,562.9306446,358.2115433,213.2176212,
12000,563.2212188,216.7639619,214.1619635,
12001,584.0892373,428.038663,213.0345165,
12002,725.319163,497.7288905,212.7114297,
12003,737.859883,395.6390941,211.4930707,
12004,759.8812904,372.0833174,212.3223796,
12005,768.8698982,407.5739713,212.6964161,
12006,786.583949,461.4311055,212.2987403,
12007,921.1493112,367.335044,212.2860705,
12008,921.4829323,370.8989993,212.2849366,
12009,1072.146772,287.3868521,211.6365249,
12010,1073.149365,287.5376377,211.7380073,
12011,325.1129083,442.4731144,219.0218469,
12012,325.1124368,468.670148,218.8079846,
12013,327.1161434,442.676706,218.647905,
12014,400.3415333,139.4558565,216.5343906,
12015,415.3424316,222.3404621,216.4906636,
12016,417.3371624,33.91872581,216.8820486,
12017,432.1104969,289.507032,216.7546551,
12018,437.3377243,44.07782804,216.3582276,
12019,464.2825109,74.15528914,216.0855881,
12020,471.1825192,233.2574615,215.4674985,
12021,480.2774172,157.1495338,213.4512114,
12022,482.3686245,33.39711475,216.5939113,
12023,486.3052039,39.57289729,215.2794586,
12024,487.1657864,472.6423221,215.6912948,
12025,487.1656135,442.6335897,215.7968264,
12026,488.1689804,442.4525117,215.8902936,
12027,489.1462157,156.528982,216.1950976,
12028,489.2548285,254.1671044,214.9274457,
12029,502.2922605,176.2493134,216.0418325,
12030,505.1760226,458.7359042,215.482177,
12031,506.1793771,440.9455854,215.2600912,
12032,514.2821591,105.968896,214.0114394,
12033,518.3327826,106.0909031,215.1277311,
12034,520.339436,188.8398852,214.8957369,
12035,522.2014516,575.1050546,215.2975882,
12036,522.2026166,510.9396067,215.297576,
12037,522.2852901,123.8379056,215.4020451,
12038,524.2078745,442.8062149,215.5925823,
12039,530.36765,216.5010662,215.0025881,
12040,533.1651844,414.2633301,215.9217459,
12041,535.2350284,462.051479,216.1113674,
12042,536.3270697,185.3656599,214.6267841,
12043,537.3902414,217.2616869,216.1950311,
12044,538.2599907,146.5195761,213.0275851,
12045,538.2599778,64.17748652,213.3437064,
12046,546.2248406,294.0613976,216.3187282,
12047,548.3256648,553.6677314,215.0363696,
12048,556.1378735,475.7520275,215.0681373,
12049,557.1262346,289.4239093,215.3744728,
12050,561.3274458,214.1616119,215.5461444,
12051,565.1820035,405.0244331,215.7214057,
12052,584.1799801,272.1828921,213.243948,
12053,592.1872163,334.3005821,215.1740912,
12054,630.0825759,452.3136725,215.9299235,
12055,684.2547509,482.1908884,215.4612445,
12056,703.7048942,334.8502511,214.2981686,
12057,726.4308271,419.7469109,214.1698413,
12058,729.8653462,372.1267473,213.7328731,
12059,756.8777784,350.6039452,213.1738044,
12060,758.3822775,421.5366999,213.5843258,
12061,1080.658155,287.3868521,211.5113055,
12062,245.076664,155.5241702,222.7064193,
12063,307.0648732,302.7921692,220.174717,
12064,343.1234082,439.1591297,217.3913091,
12065,348.0696402,406.5008539,219.9407741,
12066,373.2736529,215.0233458,218.9618757,
12067,391.2837725,216.2414338,218.3975813,
12068,413.3771082,602.5374036,219.2786494,
12069,413.3775393,25.29469057,219.1727356,
12070,413.3776945,658.9398822,218.8549889,
12071,413.3766388,615.3710807,219.1727507,
12072,413.3775189,572.1762496,218.9608377,
12073,413.3773577,580.4177748,220.7606093,
12074,413.3757502,280.2402424,219.9139662,
12075,426.3571422,133.1563831,218.8551482,
12076,429.2611139,129.9485591,217.9630136,
12077,429.2603207,148.8267395,218.2805059,
12078,429.3714625,714.613406,219.0193543,
12079,429.3713244,658.1797111,219.653887,
12080,429.3724246,30.59662408,218.1729429,
12081,429.3733395,645.605288,219.019325,
12082,429.37262,308.1673907,219.4423889,
12083,429.3731213,667.0970963,218.7019723,
12084,429.3711376,238.726607,219.2308494,
12085,429.3713086,594.6974805,219.0193446,
12086,430.377801,30.45504388,218.4747571,
12087,464.2827348,107.3240779,217.3533438,
12088,464.2828171,145.9151048,218.1979336,
12089,469.203207,201.0751456,218.3438614,
12090,472.3415325,38.98013178,217.9865053,
12091,480.2778168,180.4248013,218.5183087,
12092,480.3080898,178.8033903,217.9907546,
12093,481.3104821,177.0490326,217.8728042,
12094,482.2932974,146.0331217,214.6945566,
12095,484.2280654,254.2604367,214.9878382,
12096,488.2816921,392.4661867,215.5723607,
12097,490.1885478,233.6045838,218.9232837,
12098,498.2879788,186.5972808,214.8219411,
12099,499.2578267,262.7739188,218.1840104,
12100,500.303831,127.9145818,217.6452771,
12101,502.2970404,315.8882648,217.2010231,
12102,502.3054409,126.8572513,217.516954,
12103,502.2925852,188.4758042,217.4117667,
12104,506.3305779,39.01460523,217.1553292,
12105,513.2780913,392.1299177,217.6046721,
12106,514.2839619,144.2761946,214.9602951,
12107,517.3301532,129.1397174,216.5078347,
12108,517.3304315,146.8077753,214.8222553,
12109,518.3339958,147.1467294,214.6007766,
12110,519.2150265,246.0176766,218.0663781,
12111,520.1880417,314.7819686,217.0036631,
12112,520.186752,415.6710069,217.8455371,
12113,522.2017074,475.1732092,215.0868876,
12114,531.3091526,63.07484752,214.1503676,
12115,531.3093491,77.15524808,214.3610683,
12116,532.2935163,226.0846705,217.5086402,
12117,532.3122388,74.36319148,214.4562912,
12118,533.1999425,257.3944857,216.6579551,
12119,536.1651213,29.45230529,217.1539326,
12120,536.264622,63.19339433,216.1010516,
12121,538.2598109,120.7015265,216.6071305,
12122,538.2790629,159.4067816,217.3430485,
12123,539.3181813,294.733797,216.701798,
12124,543.1322972,433.8793748,216.348762,
12125,545.3346728,195.0760865,217.1683996,
12126,547.303428,531.2352876,218.0949414,
12127,549.3217684,226.4244382,216.6043706,
12128,549.3199478,202.7940888,216.499268,
12129,556.099009,468.9798161,216.2250425,
